text,id
warna cantik ukur sesuai bahan lembut maaf foto pocketnya sajadah sedang cuci,1
barang sesuai kirim cepat makasih,1
alhamdulillah paket sesuai gambar trimakasih,1
respon cepat barang bagus,1
bahan kualitas ukur sesuai warna sesuai potong rapi model keren bahan serap keringat,1
produk sesuai ekspektasi kirim barang cepat pokok recommended dah,1
model keren ukur sesuai bahan kualitas potong rapi bahan serap keringat warna sesuai,1
bahan kualitas ukur sesuai model keren warna sesuai potong rapi,1
barang bagus kain elastis mantap,1
barang baik packing rapih baik terima kasih,1
terawang jahit rapi mudah bentuk warna cantik nyaman pakai,1
jahit rapi model cantik nyaman pakai bahan adem terawang,1
suka banget makasih kak,1
alhamdulilah jilbab bagus nerawang diskon tokped makasii seller,1
terawang mudah bentuk jahit rapi bahan adem nyaman pakai model cantik warna cantik,1
bahan adem,1
nyaman pakai model cantik,1
model cantik bahan adem nyaman pakai jahit rapi warna cantik mudah bentuk,1
jahit rapi warna cantik mudah bentuk,1
jahit rapi model cantik warna cantik kk,1
terawang mudah bentuk warna cantik pesan cepat baru pertama belanja d toko kecewa,1
warna cantik kirim cpettt makaci pak kurir d anterin,1
masker nyaman pakai sesak bagus,1
enak pakai cocok wajah mantap,1
bahan tebal bagus cepat terima kasih,1
mksh paket dah cepat bahan bagus suka,1
barang bagus sesuai kirim cepat positive job,1
barang sesuai gambar mantul cepat nyampe puas banget,1
terawang nyaman pakai mudah bentuk model cantik bahan adem jahit rapi warna cantik,1
bahan adem nyaman pakai,1
terawang mudah bentuk nyaman pakai jahit rapi bahan adem warna cantik model cantik,1
barang bagus bahan adem model cantik,1
bagus admin garcep warna kosong langsung konfirmasibahannya adem jahit rapi warna cantik,1
makasiih krudung bagus istri sangat suka,1
terawang nyaman pakai bahan adem jahit rapi,1
terawang mudah bentuk jahit rapi nyaman pakai warna cantik model cantik bahan adem,1
jahit rapi warna cantik,1
bahan adem jahit rapi terawang mudah bentuk warna cantik nyaman pakai,1
terawang bahan adem,1
mantap hijabnyaaa enaaaaaak pakai adeeeeem,1
nyata full leather cukup kecewa full leather seller kasih info berapa bagi pakai kanvas berapa pakai kulit,0
beli barang barang sendiri pernah datang status selesai kembali uang laku,0
bagi saku kiri kemeja nampak sobek jahit bolong jahit saku kemeja kiri moga beli ikut cacat pakai baik jual beli jadi ulang salah sama terima kasih atas waktu perhati,0
respon seller cepat proses kirim cepat model bahan cuma kualitas jahit silah lihat gambar banyak jahit pundak lengan kerah jadi bingung mau pake baju dipake mubazir dipake malu mohon jadi perhati seller terima kasih,0
pesan warna putih putih kosong alih hitam ee datang merah maron pusiiing kayak ngak siap layan,0
packaging cuma plastik item itu sobek pas baru terima,0
pesan hitam kirim warna kopi next please lebih teliti kalau warna hitam please info,0
jahit pas kancing celana kuat sorry jujur,0
dapet celana kancing sangat sayang,0
ukur konsisten beli pertama dua muas beli besar padahal size selalu komplain beli beli besar,0
sen warna hitam datang gold padahal konfirm by wa barang datang peyok kiri kanan kecewa,0
respon sebenernya cepet pas sampe barang penyok dikit tp g masalah aju komplain krna sleting g nyata banyak lem tembak nempel nutupin jalan sleting akhir benerin sendiri kunci sekrang g padahal kode,0
koper penuh kelupas,0
salah putar kunci los hingga kunci jd pakai tp males return mungkin sesuai harga x utk respon sich oke tp say sorry dr jual,0
barang tuju kirim mohon perhati barang lebih,0
beberapa jahit rapih,0
kirim oke jahit oke cuma pas dapet kancing rusak,0
bagi beranta semua benang anda lebih bagus tambah mahal sedikit banyak mau bagus luar,0
fittingnya kurang sesuai apa harap sih bahan enak,0
kids bener besar beda bahan sangat tipis padahal besar pesan katup kagak,0
proses packing sangat lambat,0
barang kotor banyak bintik hitam bintik putih mungkin jamur,0
jam biasa tahu harga awal juta mungkin teknik marketingnya,0
barang beberapa hari baru hari sempat buka mau pakai nyata jahit buka negative quality control,0
topi warna pudar sesuai pic kecewa terimakasih,0
jahit rapih jahit sambung depan samping,0
sedikit cacat lipat jahit,0
kirim robek begini cek dulu sblm dikirimmurah sih emg tp jgn barang rusak kirim min,0
maaf kualitas buruk bahan tipis lingkar kepala setel kecil,0
atur besar topi plastik gampang putus,0
tampil si banget bahan tipis banget masa baru dipake pakai normal minggu jahit sobek sendiri,0
maaf seller beri bintang sebab barang pes sesuai terima pesan kepala gesper hitam polos sesuai gambar kode terima motif jadi sesuai harap mau ajuin komplain malas anggap terlalu penting moga depan seller lebih baik layan,0
kualitas barang patah baru buka,0
beli awet banget pertama rusak rel macet beli eh rel kendor mau kenceng beltnya,0
ikat pinggang sendiri sih baik masalah kepala ikat pinggang terima beberapa bagi cat kelupas dipake susah lepas ungkit naik tahan ikat pinggang mau angkat repot mau ganti pakai,0
to be honest barang rusak tangkai patah kirim salah pas buka video unboxing but overall sangat sangat kecewa sih kualiatas barang toko padahal kasih notes waktu mesan harap check dulu min barang kirim kapok sih klo,0
sen apa datengnya apa untung menang argumen waktu komplain paksa nerima barang refund potong harga barang kirim seller enak untung buyer tetep rugi,0
frame kacamata kurang bagus tipis sptnya gampang patah ngakbseperti kacamata umum,0
sesuai pesan merk apa malah kirim dompet ginian gitu rugi banyak pas retur ganti ongkir,0
beli hampir rusak semua bentuk toko terus dalih utk ajar utk mau beli,0
trimakasih barang sayang kulit cacat,0
produk swallow tp ukur kirim sesuai deskripsi tanya seller respon payah,0
barang kurang sesuai minta tuju ubah jumlah ukur tp nyata kirim rubah lg tuju,0
baru pake hr ud robek,0
kualitas sangat jelek banding harga baru minggu pakai sendiri,0
ukur ukur guna kurang nyaman sempit banget celana dalam utama gerak sambung tengah jahit kurang panjang jadi rasa sempit banget,0
motif cacat minta motif kasih polos kwalitas kurang bagus maklum barang china bagus buat lokal,0
barang sesuai pes sarung tangan n kirim peluru lebih teliti merespon pesan,0
knuckles karet kurang nyaman terus pelayananya slow respon,0
baru pakai resleting depan langsung rusak gambar bagi belakang kotor,0
barang cepat ttp dlm kondisi basah bau apek padahal dalam plastik,0
pola kurang pas negativean pas lengan terlalu kecil,0
tulis catat hitam putih kirim hitam semua apa guna catat lagi kaos kaki anak sd muat kaki orang dewasa,0
order hitam pcs datang justru balik hitam,0
kaos kaki sangat tipis transaksi respon jual sangat lambat proses kirim,0
maaf kak kok sen celana warna malah dapet kaos dalem mohon bantu dong ka soal g enak sepupu tdnya mau ngasih celana malah dtgnya kaos dalem,0
bahan celana sangat tipis terawang sesuai gambar gambar kayak katun tebal gitu asli kirim tipis banget maaf,0
pesan warna coklat warna abu abu kali klo mau jual lebih profesional,0
sangat tipis terawang bagus leging pinggir jalan mah sangat recommend over price nyesel bgt gw,0
barang kirim sesuai model,0
respons jual lot layan bahan kaos mudah melar pakai mesin cuci,0
bahan tipis ukur xl kecil terlalu sempit utk pakai,0
ukur xl baju oke celana xl kecil baju pakai celana baju kirim celana robek pas jahit check dulu sblm kirim,0
bahan cuci luntur kena baju,0
bahan panas gede banget sesuai berat negativean d estimasi,0
luntur terus meski bbrp kali d cuci,0
amanah toko awal bilang ready ukur transaksi bilang kosong stok coba bilang awal kalo ukur ingikan kosong beli pindah jual lelet,0
barang sesuai pesan pesan warna hitam ukur l kirim hijau ukur xl pesan warna hijau ukur m kirim ukur l tingkat kan layan bos pesan ikut sesuai,0
brang dtg warna sesuai pesan tp karat kotor,0
barang sesuai pesan warna pudar pesan kirim model kancing,0
sesuai minta udh kasi terang order chat biar inget eeh malah barang datang warna sesuai jumlah warna ingin ken cepet ngirim lapak klo punya stok jgn approve,0
celana semua order minta nomer malah kasih,0
celana ukur akurat,0
respon cepat tp sayang sesuai harap ukur s besar kantong terlalu bawah tanda pangkat pundak belah kiri belah kanan posisi kancing pas lengkung kesan jahit rekomendasi,0
alas sepatu tipis pakai bulan aus padahal make ny jarang,0
warna sesuai photo deskripsi warna sepatu deskripsi aga crem dateng gelap,0
baru pake sekali robek sol,0
sepatu cuma sesuai pesan harus kasih jdi muat pakai seharusny pemberitahuan dlu kali lebih teliti gan klo kwalitas bagus sayang masalah nomer,0
tanya jawab ready kirim tuker kecewa sangat,0
bolong dikitt lama lama lebar nih order kali yaa kecewa,0
tulis ukur butuh macam terima macam pake semua,0
mesan hijau kasih abu abu ukur sama apa baca pesan kalau memang gaada jelas kn lebih enak,0
minta size kirim semua konfirmasi,0
perhati barang kirim pesan kirim sesuai warna size barang kusam sendal bekas,0
lumayan kalau dipake jalan jauh suka lecet pas jepit jempol kaki telunjuk asa sakit,0
barang kirim hrsnya cek dulu konsumen kan byr bukan gratis masa paku rivert belah tutup tahan belah tutup tahan jadi copot klo pake gimana sih,0
lobang tali sepatu besar sekali lobang tusuk pulpen sepatu cek mau kirim,0
kecewa beli asli packing beranta kardus penyok bawah udh kaya bekas pakai kecewa poko tolong bagusin,0
posisi kancing lubamg kancing sejajar jadi kancing baju panjang belah bagi leher rata,0
ganti bintang jadi bintang layan sangat buruk sampe salah warna fatal sekali,0
pes kerah tinggi dtg,0
minta size kirim size besar bs pakai bagaimna,0
kotak sepatu beli sepatu kotak malah plastik kresek doang,0
iklan seragam pgri kemeja hem katun pria tp nyata bahan bukan katun smg depan deskripsi sama iklan shg langgan kecewa lo,0
bahan tipis jahit kurang rapi,0
baru beli buka noda hitam sangat lihat kemeja putih cuci hilang,0
jahit banyak rapi kain nerawang,0
kecil ukur sesuai deskripsi,0
kemas dobel plastik beli goreng jahit rapih,0
layan buruk respon warna baju sesuai wa chat via toped gg respon beda jauh sama punya beli d toko,0
harga terlalu mahal kualitas setip gpp moga lebih murah,0
kirim hidden bukan semata kaki kecewa,0
bahan lihat murah,0
minta biru kasih toska,0
baru mau pake clipnya copot,0
kan pesan wrn yellow kirim graay sih hmmm,0
pesan putih biasa kirim sesuai,0
barang kirim sesuai jumlah pesan,0
sesuai ekspektasi nyata ol shop harga jauh banget lebih murah,0
baru diple ps mau buka cantel patah,0
pesan moga berkah curangin,0
ukur sesuai,0
barang chat no resp,0
warna sesuai sen,0
sesuai expetasi lebih mirip singlet drpd tanktop beli putih hitam kirim hitam semua pdhal sblm order tanya cekout pilih hitam putih packing rapi kirim lama jual responsif,0
kurang sesuai ekspetasi,0
kirim lama sekali respon jual lambat,0
bahan bukan katun asli,0
bahan luntur lebih tipis tempat,0
barang asli tak indah foto,0
bahan terlalu tipis jahit kurang kuat bs cpt sobek,0
rekomend body tinggi jd klu dpke pendek nyaman klu keringat basah banget spt siram air mungkin bahanya sutra jpg oy tangan pendek bingit maaf y,0
kurang bagus kurang pas sama foto,0
parah d kirim baju bekas klo mau jual bener bu,0
kain jarik tipiiis banget kalo untk acara resmi lebih baik cari harga emang kwalitas,0
kain jarik batik kecewa sen warna kasih klasik bahan kasar panjang kain memang sih sesuai harga yasudah gpp thanks,0
nyata kain kasar bgt,0
ibarat bli kcing dlm karung kainya tipis kyak kulit bwang trus nerawang bnget pokok bgus bngt kcewa,0
bahan luntur,0
beli sblmnya beli army suka bgt makanya beli lg light grey nyata size beda sm army pdhl pilih all size grey stlh dipake br sadar jahit rapi spt perlu tingkat lg bagi qc nii,0
barangnha kurang bagus sorry banget biasa belanja sini barang bagus bngt tp kurang celana sering banget aku pake enak nyaman minggu aku cuci bahan jadi jelek gampang robek jadi kayak gambar,0
kualitas produk kurang muas,0
bahan beda order warna coklat baru pakai sekali langsung robek,0
bru dipake udh robek sana sini trus kek keluar warna kuning gituu,0
komplain jam setting mas nyala jawab dr admin,0
barang sesuai gambar kecewa,0
kecewa beli pcs datang pcs,0
salah kirim sih selesai males,0
warna cantik tp potong rapi jd sperti barang reject gtu maaf tp puas sih barang,0
waktu beli belah bagus banget jahit rapi pas beli sini jahit rapi kayak buat serius sih kecewa padahal excited banget moga pas mau beli kayak gin,0
gimana miring plus udh alamat kirim kantor tutup jam terus libur akhir tahun udh tanya udh konfirmasi kata sblm jam sampe pake sameday nyampe jam malem gw nungguin warkop depan kantor udh gelap tolong kalo udh notice gitu pilih sameday jgn pake anteraja transit sana transit sini kalo emg usah iya pas nanya jam sampe apa enggak kecewa,0
ukur sesuai harap,0
beli sepatu sama ukur beda kirim sepatu no aju klaim tukar malah terima uang rugi langgan sekalipun order biaya ongkir tanggung kualitas sepatu no prima daerah tongue jahit loncat alam kecewa,0
murah tp jangan murah produk banyak reject jahit beranta sol banyak longgar rapih kirim reschedule pending se suka hati jual beri alas jelas packaging rapih aneh foto upload,0
rapih bgt dalem kayak qc ntah diskon jadi barang rusak cukup kecewa sih,0
tampak luar cuma resletingnya buka gerigi resletingnya rusak,0
kecewa nih beda bentuk sama mini mochi produksi belum jd sempit n kurang cantik baru,0
tas bagus ringan elegan sayang pas buka jahit belah kanan copot jdi lgsg bawa permak tas,0
bahanya jelek harga mahal,0
barang jelek cepet rusak baru pake hari tali mau lepas,0
sesuai gambar,0
bahan jujur kurang puas warna sih oklah,0
brg cepat cm hari tp kecewa minta warna mix tp dtg cm wrn hitam next cb dichek minta beli kak ckp sekali sj beli,0
bahan panas tipis gatal kalau pakai lebih,0
privasi jaga pas ngambil kan jadi malu baca celana wanita kalau begini jaga privasi paket smlm titip orang,0
gimana beli celana hitam grey pink kok ukur beda beda pink paling gede grey kecil banget,0
produk mudah rusak kalo kena kuku runcing langsung robek benang urai mau komplain lanjur buka pakai semua barang rasa rugi biasa beli merek walaupun mahal puas coba beli produk malah bikin habis uang beli cd skrg,0
